geoid,aland,awater,income,population,kmdensity,centx,centy
420710135024,1710926,7439,35845,882,515.5100098,-76.34327025,40.02334504
420710135031,1124307,2947,56873,1272,1131.359985,-76.33162416,40.04812654
420710146011,9894621,25975,24512,1287,130.0709991,-76.19616306,39.8794519
420710146022,45761091,574416,24491,2234,48.81880188,-76.10479459,39.80349641
420710005002,119171,0,18831,1073,9003.870117,-76.3156149,40.04424074
420710014004,154732,0,11648,1582,10224.09961,-76.31307111,40.03121222
420710105024,16975457,232679,34108,867,51.07369995,-76.48113873,40.08791107
420710108011,13901977,85861,32971,2554,183.7149963,-76.64577361,40.14853642
420710116004,1993295,13405,35411,1879,942.6599731,-76.34401006,40.10213855
420710118043,1323793,7589,41556,910,687.4190063,-76.33233077,40.09083343
420710124042,14935263,128311,30226,1810,121.1900024,-76.13298675,40.17172656
420710125021,6377815,98349,22799,1114,174.6679993,-76.1372377,40.21761869
420710127003,7154560,56769,22655,1442,201.5500031,-76.04641026,40.11259898
420710129001,20733621,186363,19992,1848,89.13059998,-76.09051626,40.13932256
420710132021,3141321,37747,18653,943,300.1919861,-76.26371911,40.04610031
420131016003,609535,0,12207,1110,1821.060059,-78.39772366,40.51303593
420710135032,1251813,8025,67544,1147,916.2709961,-76.33625604,40.04253792
420710136011,555896,0,29118,982,1766.52002,-76.35249282,40.00926275
420710136012,1820021,15079,14826,1731,951.0880127,-76.34758702,40.00199743
420710136021,1738420,20882,32566,2650,1524.369995,-76.36880291,39.9999202
420710136022,462662,2891,13899,1276,2757.949951,-76.35856848,40.00240098
420710136023,1966970,71168,18373,2112,1073.72998,-76.35181265,39.98975045
421330204202,18128649,0,40294,3314,182.8049927,-77.00091008,40.11576421
420750035002,12904377,0,42488,1891,146.5390015,-76.45388045,40.3070077
420350301001,401877045,5307919,24925,888,2.209630013,-77.72869967,41.33332952
420350303001,397862517,5057303,26512,1140,2.865309954,-77.53888996,41.25810237
420010301023,31402260,260775,24745,2378,75.72699738,-77.06448062,39.9358718
421330202201,3690988,0,31896,1477,400.1640015,-76.80828021,40.1705993
420750003003,1672945,0,15628,1968,1176.369995,-76.43737046,40.34561281
420750004022,811601,0,26407,841,1036.219971,-76.41282318,40.35131231
420710123011,1414520,37995,27352,935,661.0020142,-76.17844869,40.18785628
420710123013,588147,0,24432,739,1256.48999,-76.19446909,40.19361538
420710137021,6936136,44352,35507,3023,435.8330078,-76.3824677,40.0311439
420710137024,10152907,22002,25450,3391,333.9930115,-76.41450025,40.01977747
420710139012,7410201,12865,30700,1545,208.4960022,-76.30669121,39.97493589
420099606004,1632081,2695,16814,911,558.1829834,-78.36705546,40.00549087
420099607002,719707,40986,24968,593,823.9459839,-78.50795714,40.02083602
420099607003,904179,0,31303,619,684.598999,-78.50746051,40.00999948
420099607004,789264,0,41351,587,743.7310181,-78.49673856,40.01268
420099609002,74972320,14584,23932,1324,17.65990067,-78.68364169,40.09369439
420099609003,122836539,215127,24031,883,7.188419819,-78.72013179,39.98729378
420099610002,67531671,485001,26260,1579,23.38159943,-78.41577273,40.03698766
420099611002,94591276,138343,20573,707,7.474259853,-78.71100735,39.8536652
420750025002,630497,0,6442,1699,2694.699951,-76.51369422,40.33182593
420750025003,2388923,0,26350,1488,622.875,-76.49939758,40.33398192
420750025001,1158319,24046,21011,1668,1440.02002,-76.52122074,40.3298798
420710140005,6442843,25828,30963,1299,201.6190033,-76.16281518,39.97170024
420710142023,8195518,11228,28612,2063,251.7230072,-76.03200596,39.98630398
421330204204,986081,0,23753,1289,1307.189941,-77.03386504,40.10529066
420099611003,1324831,42525,20260,813,613.6630249,-78.72145478,39.82076224
420099603003,52100339,302491,23197,1116,21.42020035,-78.53931597,40.12022644
420099604004,75971366,15294,22627,1689,22.23209953,-78.42315371,40.22631824
420099606001,42023370,1203615,36246,852,20.27440071,-78.3356814,40.02595098
420099608004,33422406,195358,22387,1515,45.32889938,-78.53091832,39.97177619
420099610004,300015241,152564,25731,1304,4.346449852,-78.49281108,39.78072253
421330204205,1087712,0,27806,1273,1170.349976,-77.03315553,40.11487284
421330205211,7110582,0,21340,2318,325.9930115,-76.84536826,39.93246342
421330205213,783466,0,19292,1091,1392.530029,-76.86474864,39.87395432
421330205214,1244514,0,30658,1267,1018.070007,-76.86354529,39.8851942
420130114002,1249849,0,23188,1546,1236.949951,-78.39581394,40.33257216
421090701004,2351872,95840,25423,755,321.0209961,-76.84104555,40.82470105
420750001001,405570,0,19150,910,2243.76001,-76.41473721,40.34085578
421099807051,817053,0,4035,1832,2242.199951,-76.87408242,40.79695425
420750004011,949026,0,16314,1618,1704.910034,-76.43002546,40.35284304
420750004024,129350,0,16775,553,4275.220215,-76.42075733,40.34984023
420750004012,223206,0,12835,1771,7934.370117,-76.42479962,40.34590735
420750026001,1582314,0,27796,1293,817.15802,-76.47942122,40.33799808
420750026002,591383,0,28311,812,1373.050049,-76.47058519,40.33995608
421330214101,4517829,0,20609,1954,432.5090027,-76.76932442,39.97469307
420750001003,191905,0,15044,910,4741.930176,-76.42143009,40.33820207
420750001004,347312,0,29365,534,1537.52002,-76.4156425,40.33476152
420750001005,365327,0,20663,1062,2906.97998,-76.42155969,40.33308836
420750002001,272190,0,17390,1939,7123.700195,-76.42761358,40.33640931
420750001002,289740,0,16179,563,1943.119995,-76.42184942,40.3415461
420810116024,383898,0,17843,997,2597.040039,-77.02320745,41.22387319
421330204103,12556339,51058,21830,1731,137.8589935,-77.03930611,40.06756282
420810116011,1430732,329119,25462,1174,820.559021,-77.03805072,41.22284136
420810113022,11756331,79929,26466,745,63.37009811,-77.08115496,41.27387487
421330204201,11115577,1482,34383,1485,133.595993,-77.04069529,40.1277859
421330202213,1828950,0,37618,1331,727.7399902,-76.85049689,40.18509031
421330204101,15984335,41581,33546,1180,73.82230377,-77.09291949,40.08704135
421330105103,2373106,19065,28241,1781,750.492981,-76.72297128,39.93947104
420710101011,20106259,242543,26401,1229,61.12519836,-76.17348821,40.28579392
420710115023,3433777,78040,27144,2045,595.5540161,-76.48200058,40.06792657
420710133033,12641360,110189,33079,1558,123.2460022,-76.24510898,39.97427533
420710115021,8889543,6381356,35660,1854,208.5599976,-76.50446892,40.0441359
420710117042,1985059,1147,47354,1757,885.1119995,-76.37846969,40.06533989
420710101014,14161663,151784,27676,2548,179.9219971,-76.12787627,40.28696691
420710118051,6160916,67795,23442,1238,200.9440002,-76.3286384,40.06551559
420710119012,5127100,23505,57258,3118,608.1409912,-76.31812913,40.11609995
420710142013,19684796,54901,19427,1290,65.53279877,-75.96119883,40.04884737
420710142012,17253801,77437,26719,1732,100.3840027,-75.96528448,40.08556984
420710125012,7785201,27168,33278,2055,263.9620056,-76.07599854,40.23569635
420710119011,4355464,52868,88762,2661,610.9569702,-76.34329545,40.11797673
420710117053,2389223,0,62813,2739,1146.400024,-76.37739895,40.07148671
420710146024,34777777,1226333,25913,1979,56.90420151,-76.09010092,39.8498385
420710138003,34538427,20084104,30981,1341,38.82630157,-76.43965608,39.96396977
420710140004,15940631,66777,22280,1714,107.5240021,-76.17456611,39.94202658
420619505003,45442799,64062,28515,1001,22.02770042,-77.9689979,40.54533902
420619513002,90688545,3713305,22468,1627,17.94050026,-78.19355009,40.24643084
420619504006,302265,0,19467,1378,4558.910156,-78.01638507,40.49173847
420430203002,188669,0,21797,726,3848.01001,-76.88505567,40.270892
420430236012,6334606,22813,30064,1268,200.1699982,-76.7758061,40.22881355
420430219012,6460568,888934,37999,2595,401.6669922,-76.88253541,40.33788504
420430226041,1685838,0,36701,2000,1186.349976,-76.77565147,40.30419718
420430241041,4675755,109674,51693,3910,836.2290039,-76.71428427,40.25049994
420430241054,2904657,0,43629,1386,477.1650085,-76.6822535,40.26476744
420430219011,1888433,0,48156,1619,857.3250122,-76.87837956,40.33208118
420430241011,17017892,360226,26088,1933,113.5859985,-76.65712703,40.29857739
420430241053,3191846,0,41916,1080,338.3619995,-76.67042806,40.26043547
420430226043,5725280,0,46892,2863,500.0629883,-76.75610981,40.29769954
420430219042,4440162,0,35891,3609,812.8079834,-76.86045984,40.31959719
420430248002,86622063,16873,30017,3058,35.30279922,-76.849098,40.47811775
420430219031,7070499,0,36910,746,105.5090027,-76.85992324,40.29761686
420430218002,1508596,2615928,28398,1373,910.117981,-76.90355689,40.32181521
420099603002,35757221,97337,23662,1932,54.03099823,-78.57687928,40.14429713
420099604003,61584863,89331,21081,1241,20.15110016,-78.41062162,40.14948961
420099608001,72644050,144790,20805,1241,17.08329964,-78.45734745,40.08686632
420099605001,81712198,539383,20284,576,7.049129963,-78.22263439,40.11600907
420099609001,75494993,2225491,27587,1364,18.06739998,-78.60988395,40.05564757
420099611004,47317726,308663,22490,1224,25.86770058,-78.75585119,39.77534335
420099601002,57061373,613405,23309,1285,22.51959991,-78.28263848,40.20484694
420099604001,37516000,589649,18955,1032,27.50830078,-78.30148414,40.1111246
420099609004,97272729,100337,23749,1147,11.79160023,-78.624957,39.96243703
420099610001,226080453,247740,24298,1273,5.630740166,-78.38154636,39.87874537
420099604002,51360032,106981,24899,1306,25.42830086,-78.34162607,40.12283127
420099611001,154512634,1523694,25897,1365,8.834230423,-78.64475365,39.81705633
420099608002,34373691,109534,31062,1028,29.90660095,-78.51264191,40.07999363
420099610003,109011978,186548,24316,1583,14.52130032,-78.5066072,39.9247148
420099605004,79484476,551751,24831,1068,13.43659973,-78.24690945,40.03421057
420099608003,35874310,147269,30714,1470,40.97639847,-78.54414428,39.99796763
420099605003,50982201,442792,21152,777,15.24059963,-78.27534229,39.95090113
420099601001,11814346,286656,18719,927,78.46389771,-78.25499147,40.23508175
420099606005,56144396,86027,21919,1375,24.49040031,-78.36088126,39.97155631
420099607001,397195,31390,16599,964,2427.02002,-78.49858042,40.01864441
420099605002,43149570,251739,18668,1167,27.0454998,-78.21900604,40.17274248
421179509002,443076202,399219,20791,1056,2.383339882,-77.51003708,41.69427928
421179509004,59652765,264509,24059,876,14.68500042,-77.32271665,41.67877468
421179507003,77013985,211766,27432,1571,20.39889908,-77.22774992,41.7226904
421179509003,74664835,120134,36142,785,10.51369953,-77.39859468,41.67761533
421179505001,226464353,309462,26459,2359,10.41670036,-76.96670759,41.73907739
421179503002,1606581,0,23054,698,434.4630127,-77.43791731,41.96045214
421179509001,78662946,53053,33582,1211,15.39480019,-77.34408693,41.78150524
421179503004,157234734,0,23179,1000,6.359920025,-77.48718982,41.95655278
421179506001,49367753,94610,23954,1029,20.84359932,-77.05254235,41.81308651
421179507002,69599889,228411,27757,1355,19.46839905,-77.13840797,41.6647338
421179501002,50350326,48986,23806,1059,21.0326004,-77.00166729,41.97618564
420099602002,104952051,128087,22935,816,7.774980068,-78.59524572,40.25700386
420970817002,315293,0,10800,550,1744.410034,-76.55296873,40.78575678
420970814002,237687,0,25521,599,2520.120117,-76.57064198,40.78577327
420333315001,147912511,653570,21425,1087,7.348939896,-78.75092335,40.91442569
420333317001,38428016,269205,22198,1141,29.69190025,-78.39118379,40.871522
420270103001,322645,0,24738,848,2628.280029,-78.22322322,40.8984483
420879605003,84914811,1204801,21519,1398,16.46360016,-77.68782542,40.4757756
420370505004,14676308,1192817,21197,1828,124.5540009,-76.28808782,41.05597281
420370508002,4730883,1280425,25966,1787,377.7309875,-76.36434366,41.02013196
420370506006,515525,121108,16671,965,1871.880005,-76.23704873,41.05487568
421199805011,3803211,0,2872,1769,465.1329956,-76.91405709,40.98423857
421190905023,26675635,26350,20196,1218,45.6595993,-76.94553778,41.00179965
421190905024,13986314,55927,26835,2447,174.9570007,-76.8873245,40.99570838
420990306023,145380908,233004,23855,440,3.026530027,-77.59005224,40.2720729
420990302012,53282077,2113576,28526,1316,24.69869995,-77.08619518,40.47392
420410119022,3323351,38739,27421,1648,495.8850098,-77.17534533,40.22786263
420410103001,883966,41941,26492,1341,1517.030029,-76.920198,40.27770447
420410101001,3773393,932,22944,3006,796.6300049,-76.92877917,40.30101977
420410118013,20320498,1004022,36837,5358,263.6749878,-77.04210385,40.2493943
420410102042,3400501,355565,44408,2433,715.4829712,-76.94470959,40.26208652
420410102032,1470073,74252,21639,1348,916.9609985,-76.92023482,40.25742544
420410110022,1626117,225275,22556,1011,621.7269897,-76.91319233,40.22201981
420410113022,3586726,365557,47375,3826,1066.709961,-76.98733922,40.26293935
420410125011,19650257,21142,37138,1959,99.69339752,-77.21436478,40.16311174
420410126001,44071166,338852,31280,1622,36.80410004,-77.14573978,40.11024053
420410127011,70195656,324617,29888,2265,32.26699829,-77.23403224,40.07064587
420410119011,29297716,75712,30737,3857,131.647995,-77.215889,40.26526204
420410127012,24838589,238885,40034,1657,66.71070099,-77.25418991,40.13175735
420410127013,23617861,9801,39635,1405,59.48889923,-77.2767747,40.15773231
420410126004,3209832,319948,28745,1616,503.4530029,-77.18264422,40.12790577
420410128002,37537833,93554,29425,2136,56.90259933,-77.35434529,40.17778033
420410127021,53625220,169101,27098,2843,53.01610184,-77.37038824,40.11237298
420410102041,4000542,245835,29360,2811,702.6550293,-76.93993746,40.2754339
420410131012,72148014,400590,22690,3202,44.38100052,-77.55712982,40.15268673
420410127022,103510323,389770,31504,1606,15.51539993,-77.32986878,40.05750444
420930503004,1320623,0,18814,912,690.5830078,-76.6033483,40.95734581
420710115042,5680408,61363,30089,3204,564.0440063,-76.44592852,40.05402593
420710116001,19235240,112973,31970,1652,85.88400269,-76.38605192,40.1072295
420710010001,94165,0,12980,1061,11267.5,-76.31217116,40.03600024
420710101013,18385787,184092,29091,1308,71.14189911,-76.15287241,40.24281498
420710001002,197864,0,17095,530,2678.610107,-76.3045579,40.03806716
420710103004,11258635,42604,39746,929,82.51439667,-76.35311261,40.14142153
420710131022,14729591,48086,17205,1309,88.86869812,-76.14665427,40.07805204
420710123012,382131,0,20744,1532,4009.100098,-76.17564242,40.18210941
420710133043,9868331,58174,34511,2421,245.3300018,-76.23282742,40.00029342
420710126023,18603835,137824,27957,1210,65.04039764,-75.92140068,40.1311109
420130101011,20194958,0,20753,751,37.1875,-78.17391391,40.72981722
420130101013,45475555,64640,23222,986,21.68199921,-78.30287088,40.69630862
420130101021,1596768,0,24894,1661,1040.22998,-78.25432608,40.66743575
420130101022,360273,0,23296,574,1593.23999,-78.23798586,40.67509587
420131003002,391161,0,16930,1708,4366.490234,-78.4133544,40.50104495
420131005002,243167,0,14653,1069,4396.160156,-78.40833216,40.51774982
420130101023,512909,0,13454,711,1386.209961,-78.23498491,40.67255114
420130108002,40790325,0,24350,860,21.08340073,-78.17326661,40.45025365
420130116001,10083687,0,16251,1704,168.9859924,-78.44915525,40.27987101
420130107004,38283998,120170,27059,1015,26.51239967,-78.29761122,40.53447967
420130105003,36025980,753706,26177,1712,47.52130127,-78.47755265,40.50950769
420131006004,177707,0,13697,654,3680.219971,-78.40537344,40.52406613
420130115004,23690312,0,22803,700,29.54789925,-78.37559605,40.35648084
420130104023,30335240,104460,23854,1793,59.10620117,-78.30792428,40.60076808
420130104025,94669931,365256,23303,700,7.394110203,-78.37365328,40.63941706
420130109005,6109353,23163,36920,1211,198.220993,-78.36714772,40.44471224
420130109004,36534751,51490,30905,1478,40.45460129,-78.34101771,40.39241262
420130108001,79826514,25524,22795,722,9.044610023,-78.20483866,40.52418722
420130111003,9416374,76071,32325,2596,275.6900024,-78.40136633,40.41710293
420130104021,8958548,20994,24252,1252,139.7550049,-78.34674874,40.60387327
421179504003,129019166,884359,24292,1433,11.10690022,-77.26563116,41.8639216
420930502001,12591547,665472,54256,2382,189.1750031,-76.61406043,40.97350256
420930503002,613737,20839,22751,966,1573.959961,-76.62212747,40.96188203
420930501002,34573280,85678,30727,1043,30.1678009,-76.7258531,41.06153992
420930503001,633387,0,29598,502,792.5640259,-76.61340225,40.97117805
420930501001,67092228,891233,27811,1474,21.96980095,-76.6812309,41.12226171
420930501003,41745924,778370,20494,1423,34.08720016,-76.64924062,41.0551889
420930504002,70734838,351841,29680,1817,25.6875,-76.72828931,40.99189829
420930502002,8652737,1075938,23275,1836,212.1869965,-76.58203841,40.95272986
421330105201,707709,0,33651,823,1162.910034,-76.70439398,39.94588616
421330201002,1676937,0,19818,650,387.6109924,-76.86635641,40.21323141
420550103004,24433929,0,23045,2386,97.65110016,-77.5598718,40.02174245
420550119002,29064385,10724,30611,1523,52.40090179,-77.66253544,39.80890021
420550120006,46968327,18221,12384,796,16.94759941,-77.49641654,39.81206734
420550108003,2561895,0,26257,2005,782.6240234,-77.65517906,39.91431489
420550101002,108446539,24113,20077,1186,10.93630028,-77.69331113,40.17583433
420550120002,15351313,0,40104,1314,85.59529877,-77.60433956,39.79482265
421199801011,8648391,199749,4682,3472,401.4620056,-76.93087503,41.12942477
421190901021,29913296,391381,20639,1379,46.09989929,-76.93290668,41.11054972
421199808001,1366688,0,3904,1820,1331.689941,-76.89079708,40.95064937
421190907001,498034,0,15119,929,1865.329956,-76.88939287,40.96080499
421199808002,256084,0,7232,1586,6193.279785,-76.88168522,40.95810882
421190907002,392752,0,28817,1043,2655.620117,-76.88154732,40.96219938
421190902003,77023340,1322446,22490,1026,13.32059956,-77.24973935,40.85116809
421190901022,82090705,607296,22546,1577,19.21050072,-76.97597192,41.06192361
421190904002,28944571,141929,33750,1479,51.09769821,-76.88663898,40.89850621
421190902004,44645851,170662,23388,2283,51.13579941,-77.06895678,40.95009234
421190905022,45825324,458557,25016,1854,40.45800018,-76.98506337,40.98451804
421190902001,131497923,99056,22575,1021,7.764379978,-77.22199191,40.92416864
421190901024,22926041,58367,27173,1195,52.12409973,-76.92871113,41.04339951
421190904001,53198176,465044,26028,1906,35.82830048,-77.03617965,40.89012174
421190901023,14566691,12788,25115,1821,125.0110016,-76.88403098,41.03573835
421190902002,154470233,520411,22908,2056,13.31000042,-77.1076197,40.98242218
421190903003,1567865,0,21477,951,606.5570068,-77.05468555,40.91777513
421190903002,934339,0,22570,902,965.3880005,-77.04996861,40.92274258
421190903001,2435744,419,25277,1820,747.2050171,-77.03793388,40.9203239
421190904003,1004504,26602,23758,925,920.8519897,-76.98427486,40.88050446
420430237001,970445,4807,19407,1664,1714.680054,-76.73791325,40.1909798
420430238001,486693,82454,20686,1667,3425.159912,-76.71975578,40.1954983
420430238003,508603,0,26480,923,1814.780029,-76.72513044,40.19766069
420430239001,700739,31958,22771,748,1067.439941,-76.71918963,40.20487475
420430239002,328159,0,27031,642,1956.369995,-76.727691,40.20357678
421190906003,1837537,0,42760,1288,700.9379883,-76.9002337,40.95665346
421190907004,304274,0,33079,848,2786.959961,-76.88552628,40.96639008
421190907003,1069425,0,25302,1351,1263.300049,-76.89655045,40.96717751
420430239003,1224541,0,26111,1000,816.6329956,-76.72950539,40.21125125
420430228002,2174164,0,49964,1953,898.276001,-76.78674925,40.24737231
420430229001,3270504,0,17458,1059,323.803009,-76.80829223,40.23157416
420430229003,377346,0,35398,507,1343.589966,-76.8169488,40.23428322
420430229004,540070,0,30409,623,1153.550049,-76.82462534,40.22893511
420970803002,2077956,767383,41746,785,377.7749939,-76.85562245,41.02457925
420970806003,1844601,3335,37290,1044,565.9760132,-76.79262555,40.90003051
420430227012,1293898,0,26603,1326,1024.810059,-76.80794636,40.26264418
421190905021,32216912,57069,23029,1735,53.85369873,-76.98759453,40.93173828
420619504003,430625,0,12369,894,2076.050049,-78.01880344,40.49905061
420619503004,1604218,85763,16380,2232,1391.329956,-78.02962652,40.50331613
420370501002,41691239,304317,25516,511,12.2567997,-76.36128934,41.25672502
420370512005,1548272,50426,28392,628,405.6130066,-76.46822318,40.99242289
420619512001,131668488,0,21532,1723,13.08590031,-77.90895523,40.24298497
420619502002,76206530,0,30664,1980,25.98200035,-78.14710894,40.68924917
420619504001,3950432,3314,14441,2161,547.0289917,-78.00426517,40.49925739
420619510001,84882451,144129,15851,924,10.88560009,-77.81693689,40.32291419
420619508002,101436413,398092,21857,1073,10.5781002,-77.98769802,40.37271639
420430229005,1361726,0,20919,1781,1307.900024,-76.82568226,40.24089576
420430239004,573806,0,28249,913,1591.130005,-76.73518154,40.20274997
420430240011,544364,71737,22596,765,1405.310059,-76.72853181,40.18712086
420619512004,73412671,0,21705,690,9.398920059,-78.02010687,40.18036151
420619511001,110452979,0,24807,644,5.83054018,-77.77455521,40.25609748
420619506002,125663110,20854358,24805,1441,11.46720028,-78.14191774,40.37176147
420619503003,67729493,497337,24597,1295,19.1201992,-78.09083297,40.52485929
420619504002,3552547,128733,26345,1094,307.947998,-78.01507592,40.5067799
420619501001,187739641,84982,29848,823,4.383729935,-77.80035526,40.67489203
420619505001,81598940,488664,19698,1419,17.38990021,-77.88480667,40.47028552
420619501002,119680472,297501,26804,828,6.918419838,-77.89420096,40.61510516
420619502001,161984001,54418,30697,1014,6.259880066,-78.02607989,40.65318195
420430240014,5378928,0,20765,779,144.8240051,-76.6502023,40.17732758
420430240022,11725497,0,42193,1716,146.3480072,-76.63786206,40.22503055
420410113052,3230803,32967,26321,1272,393.7099915,-76.9989475,40.23467379
420410113051,3919232,220351,41194,3533,901.4520264,-76.97254545,40.24403326
420410126003,4038812,78775,25897,1704,421.9060059,-77.19790759,40.12665208
420410105003,336647,0,25530,772,2293.199951,-76.9129082,40.23830432
420410109001,292173,0,40103,701,2399.26001,-76.9039887,40.23405425
420410128001,30719615,20349,41587,2801,91.17949677,-77.28892737,40.19526962
420410118011,28155833,219629,44791,2384,84.67160034,-77.05466546,40.28308908
420410123001,234663,0,11850,1168,4977.350098,-77.19313205,40.2048818
420410118031,20242838,123247,38700,1382,68.27110291,-77.15693455,40.26747779
420410108005,189088,0,16929,1147,6065.959961,-76.86904277,40.22548949
420410130003,39745138,973612,23380,1207,30.36849976,-77.46484829,40.1909076
420410117003,30494244,281042,34220,2269,74.40750122,-77.08340657,40.16831557
420410112002,356699,0,26601,649,1819.459961,-76.96081457,40.22153783
420410113032,2863815,242498,46707,2898,1011.940002,-76.96876584,40.25652346
420410118032,30388047,322009,29760,3421,112.5770035,-77.13194116,40.22474091
420410130002,86436804,652631,24949,2676,30.95899963,-77.37183738,40.24671096
420410109004,2100039,52632,47054,2168,1032.359985,-76.88588779,40.22103499
420410130001,26954578,799603,26659,1420,52.68119812,-77.29340083,40.23472207
420410118022,5226606,7885,37739,3985,762.4450073,-77.01820086,40.23334021
420410106004,2414084,0,48666,1603,664.0200195,-76.89953232,40.24441722
420410120005,366828,0,23281,887,2418.030029,-77.19369615,40.20966251
420619503001,60095556,398202,20008,1075,17.88820076,-78.04137794,40.58775422
420619503002,23838352,80740,21897,1136,47.65430069,-78.09871265,40.57680453
420619510003,48310286,64705,23193,778,16.10420036,-77.91273239,40.32937676
420619510002,18524461,446717,22672,1058,57.11370087,-77.87067648,40.35294861
420430241052,2411913,0,73870,1841,763.2949829,-76.680357,40.24766146
420430242001,4268623,0,29734,1440,337.3450012,-76.62193162,40.29572971
420410114002,316157,1880,24851,1060,3352.76001,-77.00583284,40.21477582
420410117004,18205741,115596,43916,1715,94.20110321,-77.03589739,40.17376245
420410118033,15910709,259086,25799,2484,156.1210022,-77.11580874,40.27660457
420410123002,501216,0,19867,1492,2976.76001,-77.20226655,40.20464803
420410126002,19424249,132327,30221,1066,54.87990189,-77.16850729,40.07281934
420410128003,57919085,216712,26927,2285,39.45159912,-77.4453759,40.14310825
420410131011,37648579,115020,47833,890,23.63969994,-77.4110832,40.03055699
420410101003,326554,35,18788,723,2214.030029,-76.9340447,40.29387017
420619504005,152896,0,29455,453,2962.800049,-78.01217408,40.48879707
420619504004,979930,107831,14165,1062,1083.75,-78.00609964,40.48382254
420619508001,473752,21838,16715,442,932.9780273,-77.94118568,40.39282559
420619508003,86919771,0,24831,1160,13.34560013,-78.02858039,40.29696083
420619509001,1256525,170632,13070,694,552.3170166,-77.87857083,40.38836477
420619509002,963488,0,21501,876,909.1970215,-77.88972148,40.38313382
420410101002,416576,1573,21549,796,1910.819946,-76.93351038,40.28945015
420410101004,569369,4238,22398,970,1703.640015,-76.93122558,40.28207108
420619509003,783564,28075,17244,851,1086.060059,-77.88004565,40.37981339
420619511002,95428344,9786,25888,1272,13.32940006,-77.85730901,40.13758495
420430244002,348248,21026,24002,524,1504.670044,-76.71319238,40.26665751
420430244004,1149746,163364,35881,1658,1442.060059,-76.72296783,40.2671647
420430245032,6756307,0,60346,832,123.1439972,-76.72395378,40.30490954
420430246001,2207698,0,27201,1228,556.2349854,-76.72089475,40.34258809
421330232003,9712140,0,30672,1146,117.9970016,-76.57212252,39.88664831
420010312011,48119382,119068,40089,1981,41.16839981,-77.18531611,39.75304697
420010302001,65478924,132247,25322,3077,46.99219894,-77.14188998,39.99774827
420010303002,25736551,193621,25562,1994,77.47740173,-77.23724639,39.99083963
420010312012,19226105,465507,39021,1700,88.42140198,-77.1623984,39.78841665
420010316003,24810349,35475,35165,3443,138.772995,-77.40595356,39.73573879
420010304003,37340649,47029,27491,1333,35.69839859,-77.30985482,39.88335843
420010301011,54728766,903788,34122,2587,47.26950073,-77.0872528,40.02160353
420010307001,35634183,226470,24737,2615,73.38459778,-77.1170406,39.8486482
420430246002,921086,0,41452,927,1006.419983,-76.71923213,40.33405096
420430247003,6049333,0,30471,484,80.00879669,-76.92164177,40.38652659
420430248003,48957574,12275716,27052,2273,46.4280014,-76.93141834,40.48367392
420430248005,300737,0,18127,891,2962.719971,-76.93257738,40.4674455
420430249002,405086,0,22202,854,2108.189941,-76.61861693,40.58079266
420430250002,312831,0,16051,629,2010.670044,-76.69954233,40.56724014
421330002002,168486,0,14304,1041,6178.549805,-76.72109952,39.96465379
421330002003,59150,0,12649,549,9281.490234,-76.72082275,39.96214209
421330002004,58100,0,11582,371,6385.540039,-76.72014204,39.96075416
421330003001,332158,0,15054,1048,3155.129883,-76.71689378,39.97052899
421330003002,220905,0,11471,975,4413.660156,-76.71679589,39.96774349
421330004001,434829,0,14462,959,2205.459961,-76.70655475,39.97339678
421330005002,148704,0,14959,929,6247.310059,-76.70845214,39.96692646
421330005003,225823,0,11400,805,3564.73999,-76.71491659,39.96477449
421330006001,420508,0,22548,565,1343.609985,-76.70410347,39.96396456
420410102011,1142742,0,20253,1174,1027.349976,-76.92973857,40.31079736
420410108002,267977,3890,20914,634,2365.870117,-76.86643937,40.22864345
420410108003,406858,20448,29044,451,1108.48999,-76.8637753,40.22340667
420410108004,458822,2898,32400,653,1423.209961,-76.8694675,40.2212695
420410109002,389709,0,31531,834,2140.060059,-76.89723932,40.23251413
420410109003,649745,0,33718,968,1489.819946,-76.90015548,40.22871722
420410118012,15096895,68945,28584,797,52.79230118,-77.09055208,40.22644908
420410118021,14892185,13833,40722,3208,215.4149933,-77.06030385,40.21917115
420430250003,503775,0,18181,886,1758.719971,-76.70975846,40.56711192
420430252003,416974,0,19600,1127,2702.810059,-76.81529662,40.54902277
420430254002,569152,878,21824,867,1523.319946,-76.96366167,40.53776905
420430230002,496494,0,24893,537,1081.579956,-76.82200658,40.25863742
420430241021,3877318,0,42584,2457,633.6849976,-76.64160712,40.254987
420430246003,16739318,0,32463,2624,156.7570038,-76.74250976,40.35436459
420410103003,545253,0,30123,965,1769.819946,-76.90110863,40.25624359
420410104002,698770,0,47585,1203,1721.599976,-76.92951681,40.24551059
420410104003,995783,0,35963,1604,1610.790039,-76.93115615,40.24076345
420410105002,667240,0,33622,1204,1804.449951,-76.91747318,40.2445699
420619506001,91249149,8938512,28517,2758,30.22489929,-78.05676173,40.44623697
420410105004,1160033,0,36730,1142,984.4550171,-76.92422869,40.23506704
420410105001,582470,0,30731,920,1579.47998,-76.93748935,40.23473358
420410106001,802359,0,37693,928,1156.589966,-76.9024938,40.24494453
420410106002,236772,0,23313,319,1347.290039,-76.89634328,40.24446077
420410106003,346161,0,21131,737,2129.070068,-76.89001765,40.2450298
420410106005,375967,0,20519,1040,2766.199951,-76.89939631,40.24048063
